Season,Team,Date,Venue,xG,xGA,npxG,npxGA,PPDA,PPDA_Allowed,DeepCompletions,DeepCompletionsAllowed,GoalsScored,GoalsConceded,Result,Points,ExpectedPoints
2023,Bournemouth,2024-04-06 14:00:00,Away,0.616108,1.30478,0.616108,1.30478,4.848484848484849,5.62962962962963,5,7,1,2,l,0,0.7569000000000001
2023,Bournemouth,2024-04-13 16:30:00,Home,2.38519,1.52274,2.38519,0.761571,13.380952380952381,10.8125,12,8,2,2,d,1,1.9962
2023,Bournemouth,2024-04-21 14:00:00,Away,2.05211,2.62687,1.29094,2.62687,12.15,12.25,2,19,1,3,l,0,0.9381
2023,Bournemouth,2024-04-24 18:45:00,Away,2.40311,0.484454,2.40311,0.484454,8.411764705882353,8.1875,12,7,1,0,w,3,2.6209
2023,Bournemouth,2024-04-28 13:00:00,Home,2.48132,1.35682,2.48132,1.35682,14.11111111111111,5.521739130434782,5,7,3,0,w,3,2.1901
2023,Bournemouth,2024-05-04 11:30:00,Away,0.4687,3.91372,0.4687,3.15255,11.058823529411764,8.115384615384615,3,28,0,3,l,0,0.0456
2023,Bournemouth,2024-05-11 14:00:00,Home,1.07237,1.92722,1.07237,1.92722,8.0,5.304347826086956,11,11,1,2,l,0,0.7365999999999999
2023,Bournemouth,2024-05-19 15:00:00,Away,2.002,1.59771,2.002,1.59771,9.18918918918919,9.9375,10,8,1,2,l,0,1.6996999999999998
2023,Crystal Palace,2023-08-12 14:00:00,Away,2.27616,0.422704,2.27616,0.422704,4.391304347826087,14.181818181818182,9,2,1,0,w,3,2.6568
2023,Crystal Palace,2023-08-21 19:00:00,Home,1.06916,2.20593,1.06916,1.4448,14.375,9.6,10,7,0,1,l,0,0.5810000000000001
2023,Crystal Palace,2023-08-26 14:00:00,Away,1.06061,0.948011,1.06061,0.948011,12.72,6.4,5,5,1,1,d,1,1.4223000000000001
2023,Crystal Palace,2023-09-03 13:00:00,Home,2.32935,1.13911,2.32935,1.13911,11.84,6.586206896551724,11,8,3,2,w,3,2.2419000000000002
2023,Crystal Palace,2023-09-16 14:00:00,Away,1.11696,2.31518,1.11696,1.55401,9.533333333333333,4.548387096774194,7,14,1,3,l,0,0.5355000000000001
2023,Crystal Palace,2023-09-23 14:00:00,Home,0.37236,0.542678,0.37236,0.542678,14.055555555555555,9.166666666666666,3,9,0,0,d,1,1.0838
2023,Crystal Palace,2023-09-30 14:00:00,Away,1.19015,1.55408,1.19015,1.55408,20.94736842105263,3.6551724137931036,1,16,1,0,w,3,1.0893000000000002
2023,Crystal Palace,2023-10-07 16:30:00,Home,0.982452,1.22105,0.982452,1.22105,16.58823529411765,14.090909090909092,5,12,0,0,d,1,1.1563999999999999
2023,Crystal Palace,2023-10-21 14:00:00,Away,1.08795,3.73336,1.08795,3.73336,12.607142857142858,12.0,3,9,0,4,l,0,0.1545
2023,Crystal Palace,2023-10-27 19:00:00,Home,0.561834,0.989103,0.561834,0.989103,13.911764705882353,4.130434782608695,3,12,1,2,l,0,0.8742000000000001
2023,Crystal Palace,2023-11-04 15:00:00,Away,1.43653,1.4998,1.43653,1.4998,25.357142857142858,8.0,2,9,2,0,w,3,1.3142999999999998
2023,Crystal Palace,2023-11-11 15:00:00,Home,1.89194,1.7904,1.13077,1.7904,6.2,14.48,10,8,2,3,l,0,1.4296
2023,Crystal Palace,2023-11-25 15:00:00,Away,1.83546,0.996153,1.83546,0.996153,6.461538461538462,13.130434782608695,10,4,1,2,l,0,2.0235
2023,Crystal Palace,2023-12-03 14:00:00,Away,0.987682,1.1466,0.987682,1.1466,14.863636363636363,9.916666666666666,7,5,1,1,d,1,1.2161
2023,Crystal Palace,2023-12-06 19:30:00,Home,1.26441,1.79997,1.26441,1.79997,7.565217391304348,9.419354838709678,9,7,0,2,l,0,0.9216
2023,Crystal Palace,2023-12-09 12:30:00,Home,1.79152,1.3708,1.03036,1.3708,16.0,3.1904761904761907,4,15,1,2,l,0,1.7298
2023,Crystal Palace,2023-12-16 15:00:00,Away,1.64977,2.41646,0.888604,2.41646,31.9,7.6,4,5,2,2,d,1,0.8381
2023,Crystal Palace,2023-12-21 20:00:00,Home,1.65409,1.33653,1.65409,1.33653,35.07692307692308,7.6,9,14,1,1,d,1,1.6280999999999999
2023,Crystal Palace,2023-12-27 19:30:00,Away,0.958077,2.73005,0.958077,1.96888,12.870967741935484,7.291666666666667,6,8,1,2,l,0,0.3066
2023,Crystal Palace,2023-12-30 15:00:00,Home,1.61057,1.28731,1.61057,1.28731,9.142857142857142,9.3,13,6,3,1,w,3,1.5959999999999999
2023,Crystal Palace,2024-01-20 12:30:00,Away,0.288083,3.52167,0.288083,3.52167,20.25,9.772727272727273,0,18,0,5,l,0,0.041
2023,Crystal Palace,2024-01-30 20:00:00,Home,1.1601,0.768467,1.1601,0.768467,8.96,7.838709677419355,8,7,3,2,w,3,1.7256
2023,Crystal Palace,2024-02-03 15:00:00,Away,0.241137,1.92591,0.241137,1.92591,20.35483870967742,9.666666666666666,3,3,1,4,l,0,0.2031
2023,Crystal Palace,2024-02-12 20:00:00,Home,0.719516,1.26948,0.719516,1.26948,21.434782608695652,5.947368421052632,4,7,1,3,l,0,0.8548
2023,Crystal Palace,2024-02-19 20:00:00,Away,0.734685,2.44588,0.734685,2.44588,21.0,5.666666666666667,5,7,1,1,d,1,0.3043
2023,Crystal Palace,2024-02-24 15:00:00,Home,2.41612,0.0760216,1.65495,0.0760216,8.391304347826088,16.214285714285715,8,0,3,0,w,3,2.9090999999999996
2023,Crystal Palace,2024-03-02 15:00:00,Away,0.277887,2.6625,0.277887,2.6625,27.9375,4.9,2,16,1,3,l,0,0.0901
2023,Crystal Palace,2024-03-09 15:00:00,Home,3.25103,1.08531,3.25103,1.08531,7.387096774193548,15.133333333333333,9,3,1,1,d,1,2.6542
2023,Crystal Palace,2024-03-30 15:00:00,Away,0.900972,0.784652,0.900972,0.784652,12.818181818181818,9.55,3,3,1,1,d,1,1.4287
2023,Crystal Palace,2024-04-02 18:45:00,Away,0.174389,1.30969,0.174389,1.30969,8.285714285714286,8.538461538461538,6,4,0,1,l,0,0.36450000000000005
2023,Crystal Palace,2024-04-06 11:30:00,Home,1.49472,2.26381,1.49472,2.26381,20.36842105263158,13.166666666666666,2,20,2,4,l,0,0.8637
2023,Crystal Palace,2024-04-14 13:00:00,Away,2.12879,3.04497,2.12879,3.04497,26.066666666666666,5.75,6,11,1,0,w,3,0.832
2023,Crystal Palace,2024-04-21 14:00:00,Home,3.7185,1.34536,3.7185,1.34536,9.074074074074074,14.74074074074074,12,2,5,2,w,3,2.7224999999999997
2023,Crystal Palace,2024-04-24 19:00:00,Home,1.43661,0.55129,1.43661,0.55129,8.264705882352942,6.892857142857143,6,4,2,0,w,3,2.1099
2023,Crystal Palace,2024-04-27 14:00:00,Away,1.05387,1.39418,1.05387,1.39418,11.571428571428571,10.25,7,7,1,1,d,1,1.0477
2023,Crystal Palace,2024-05-06 19:00:00,Home,2.0656,0.341417,2.0656,0.341417,16.75,11.65,12,4,4,0,w,3,2.6261
2023,Crystal Palace,2024-05-11 14:00:00,Away,2.51452,1.1561,2.51452,1.1561,12.222222222222221,5.733333333333333,9,5,3,1,w,3,2.3549
2023,Crystal Palace,2024-05-19 15:00:00,Home,2.23189,0.598846,2.23189,0.598846,14.478260869565217,30.3,11,0,5,0,w,3,2.5246999999999997
2023,Chelsea,2023-08-13 15:30:00,Home,1.93258,1.29994,1.93258,1.29994,8.947368421052632,20.047619047619047,11,9,1,1,d,1,1.8441
2023,Chelsea,2023-08-20 15:30:00,Away,1.60916,1.71234,0.847993,0.951168,5.2727272727272725,27.0,9,3,1,3,l,0,1.2349
2023,Chelsea,2023-08-25 19:00:00,Home,3.41419,0.465741,3.41419,0.465741,7.1,19.130434782608695,17,4,3,0,w,3,2.8739
2023,Chelsea,2023-09-02 14:00:00,Home,2.28442,1.1505,2.28442,1.1505,6.2105263157894735,19.27777777777778,18,2,0,1,l,0,2.1948
2023,Chelsea,2023-09-17 13:00:00,Away,1.39677,1.32515,1.39677,1.32515,5.714285714285714,16.333333333333332,17,9,0,0,d,1,1.3992
2023,Chelsea,2023-09-24 13:00:00,Home,1.19716,1.13479,1.19716,1.13479,8.84,21.76923076923077,8,6,0,1,l,0,1.4203
2023,Chelsea,2023-10-02 19:00:00,Away,1.98461,0.889383,1.98461,0.889383,14.44,10.551724137931034,8,7,2,0,w,3,2.2208
2023,Chelsea,2023-10-07 14:00:00,Away,1.97566,0.956642,1.2145,0.956642,7.828571428571428,22.95,10,3,4,1,w,3,2.2096
2023,Chelsea,2023-10-21 16:30:00,Home,1.71838,1.05791,0.957211,1.05791,31.363636363636363,9.3,8,5,2,2,d,1,1.94
2023,Chelsea,2023-10-28 11:30:00,Home,1.71801,2.48137,1.71801,2.48137,6.0344827586206895,20.76923076923077,16,6,0,2,l,0,0.8547
2023,Chelsea,2023-11-06 20:00:00,Away,4.05865,0.959108,3.29749,0.959108,5.5,10.0,8,4,4,1,w,3,2.906
2023,Chelsea,2023-11-12 16:30:00,Home,3.47238,3.19324,2.71121,2.43208,17.875,12.208333333333334,4,17,4,4,d,1,1.5861
2023,Chelsea,2023-11-25 15:00:00,Away,0.968061,2.15227,0.968061,2.15227,9.74074074074074,9.444444444444445,6,7,1,4,l,0,0.5604
2023,Chelsea,2023-12-03 14:00:00,Home,1.66304,0.855058,0.901874,0.855058,22.4375,7.083333333333333,8,13,3,2,w,3,2.0982
2023,Chelsea,2023-12-06 20:15:00,Away,2.3512,4.03949,2.3512,3.26308,11.222222222222221,14.73913043478261,6,8,1,2,l,0,0.5054000000000001
2023,Chelsea,2023-12-10 14:00:00,Away,0.885512,1.11437,0.885512,1.11437,4.48,14.535714285714286,9,3,0,2,l,0,1.0693000000000001
2023,Chelsea,2023-12-16 15:00:00,Home,3.27322,0.44014,3.27322,0.44014,3.740740740740741,21.40909090909091,13,3,2,0,w,3,2.913
2023,Chelsea,2023-12-24 13:00:00,Away,1.75447,1.74626,1.75447,1.74626,6.705882352941177,11.517241379310345,19,6,1,2,l,0,1.3939
2023,Chelsea,2023-12-27 19:30:00,Home,2.73005,0.958077,1.96888,0.958077,7.291666666666667,12.870967741935484,8,6,2,1,w,3,2.5584
2023,Chelsea,2023-12-30 12:30:00,Away,1.57463,2.64093,1.57463,2.64093,8.88,7.71875,4,5,3,2,w,3,0.6053
2023,Chelsea,2024-01-13 12:30:00,Home,2.0456,0.697847,1.28443,0.697847,8.37037037037037,10.72,15,10,1,0,w,3,2.4154000000000004
2023,Chelsea,2024-01-31 20:15:00,Away,0.477972,3.6627,0.477972,2.90153,19.6,10.054054054054054,6,10,1,4,l,0,0.0496
2023,Chelsea,2024-02-04 14:00:00,Home,2.35967,2.48996,2.35967,1.72879,8.76,17.736842105263158,13,6,2,4,l,0,1.2979
2023,Chelsea,2024-02-12 20:00:00,Away,1.26948,0.719516,1.26948,0.719516,5.947368421052632,21.434782608695652,7,4,3,1,w,3,1.8511
2023,Chelsea,2024-02-17 17:30:00,Away,1.82903,2.77713,1.82903,2.77713,17.529411764705884,7.375,9,29,1,1,d,1,0.8375
2023,Chelsea,2024-03-02 15:00:00,Away,2.1523,2.4732,2.1523,2.4732,5.809523809523809,13.481481481481481,9,3,2,2,d,1,1.1924000000000001
