Season,Team,Date,Venue,xG,xGA,npxG,npxGA,PPDA,PPDA_Allowed,DeepCompletions,DeepCompletionsAllowed,GoalsScored,GoalsConceded,Result,Points,ExpectedPoints
2017,Everton,2017-08-12 15:00:00,Home,0.720574,0.27644,0.720574,0.27644,6.190476190476191,14.45,3,9,1,0,w,3,1.7647
2017,Everton,2017-08-21 20:00:00,Away,0.59971,1.14216,0.59971,1.14216,21.46153846153846,11.461538461538462,1,14,1,1,d,1,0.8764
2017,Everton,2017-08-27 13:30:00,Away,0.326655,1.16991,0.326655,1.16991,17.5,14.842105263157896,4,11,0,2,l,0,0.6019000000000001
2017,Everton,2017-09-09 15:00:00,Home,1.15144,2.17535,1.15144,2.17535,10.521739130434783,10.576923076923077,9,9,0,3,l,0,0.6814
2017,Everton,2017-09-17 16:00:00,Away,1.06298,3.28722,1.06298,2.52605,9.478260869565217,10.516129032258064,1,5,0,4,l,0,0.21440000000000003
2017,Everton,2017-09-23 15:00:00,Home,2.21092,0.384728,2.21092,0.384728,9.043478260869565,13.125,12,6,2,1,w,3,2.7649000000000004
2017,Everton,2017-10-01 14:15:00,Home,0.93376,0.383977,0.93376,0.383977,8.714285714285714,16.133333333333333,18,6,0,1,l,0,1.8204
2017,Everton,2017-10-15 13:30:00,Away,1.45518,1.05884,0.694013,1.05884,8.826086956521738,14.941176470588236,5,9,1,1,d,1,1.7146
2017,Everton,2017-10-22 13:30:00,Home,0.810989,3.86029,0.810989,3.86029,18.210526315789473,8.625,0,17,2,5,l,0,0.09540000000000001
2017,Everton,2017-10-29 16:00:00,Away,0.575236,1.36768,0.575236,1.36768,4.878787878787879,19.454545454545453,5,4,0,2,l,0,0.6357999999999999
2017,Everton,2017-11-05 16:30:00,Home,2.5796,2.05534,1.81843,1.29417,7.275862068965517,9.23076923076923,7,6,3,2,w,3,1.7572
2017,Everton,2017-11-18 15:00:00,Away,1.68728,2.02983,0.926114,2.02983,8.117647058823529,5.722222222222222,4,9,2,2,d,1,1.0928
2017,Everton,2017-11-26 13:30:00,Away,0.147724,1.97034,0.147724,1.97034,18.238095238095237,11.857142857142858,1,4,1,4,l,0,0.1619
2017,Everton,2017-11-29 20:00:00,Home,1.76497,1.03658,0.90791,0.275413,9.161290322580646,16.533333333333335,5,10,4,0,w,3,2.0473999999999997
2017,Everton,2017-12-02 15:00:00,Home,0.820024,0.223429,0.820024,0.223429,8.045454545454545,10.5625,7,4,2,0,w,3,1.9512
2017,Everton,2017-12-10 14:15:00,Away,0.823217,1.89569,0.062048,1.89569,17.1,3.8823529411764706,0,17,1,1,d,1,0.5640000000000001
2017,Everton,2017-12-13 19:45:00,Away,1.38719,0.570658,1.38719,0.570658,10.5,11.857142857142858,1,2,1,0,w,3,2.2398
2017,Everton,2017-12-18 20:00:00,Home,2.01756,0.766224,0.474817,0.766224,10.043478260869565,14.555555555555555,0,1,3,1,w,3,2.4695
2017,Everton,2017-12-23 12:30:00,Home,0.342403,1.84971,0.342403,1.84971,12.8,9.823529411764707,1,17,0,0,d,1,0.2518
2017,Everton,2017-12-26 15:00:00,Away,0.405775,1.18168,0.405775,1.18168,8.61111111111111,7.684210526315789,1,3,0,0,d,1,0.6531
2017,Everton,2017-12-30 15:00:00,Away,0.599608,1.39955,0.599608,1.39955,5.392857142857143,15.055555555555555,6,7,1,2,l,0,0.7019
2017,Everton,2018-01-01 17:30:00,Home,1.23952,1.26247,1.23952,1.26247,15.88888888888889,8.15,8,5,0,2,l,0,1.2988
2017,Everton,2018-01-13 17:30:00,Away,0.290345,4.21366,0.290345,4.21366,10.633333333333333,6.827586206896552,3,8,0,4,l,0,0.009600000000000001
2017,Everton,2018-01-20 15:00:00,Home,0.92355,1.34998,0.92355,1.34998,4.45945945945946,10.761904761904763,7,3,1,1,d,1,0.9985999999999999
2017,Everton,2018-01-31 19:45:00,Home,1.53072,2.65018,1.53072,1.88901,8.2,9.823529411764707,5,2,2,1,w,3,0.5764
2017,Everton,2018-02-03 17:30:00,Away,1.49065,3.19622,1.49065,3.19622,14.478260869565217,14.714285714285714,7,11,1,5,l,0,0.42979999999999996
2017,Everton,2018-02-10 15:00:00,Home,1.48792,1.65713,1.48792,0.896038,4.394736842105263,6.928571428571429,12,8,3,1,w,3,1.2117
2017,Everton,2018-02-24 17:30:00,Away,0.665127,0.606929,0.665127,0.606929,7.107142857142857,5.483870967741935,4,4,0,1,l,0,1.4053
2017,Everton,2018-03-03 12:30:00,Away,1.79993,2.33524,1.79993,2.33524,10.166666666666666,9.352941176470589,5,9,1,2,l,0,1.0272000000000001
2017,Everton,2018-03-10 15:00:00,Home,1.68868,0.321797,0.927516,0.321797,7.611111111111111,12.352941176470589,6,3,2,0,w,3,2.5553000000000003
2017,Everton,2018-03-17 15:00:00,Away,2.97881,0.894266,2.97881,0.894266,7.608695652173913,11.571428571428571,4,8,2,1,w,3,2.7303999999999995
2017,Everton,2018-03-31 17:30:00,Home,0.859628,1.91312,0.859628,1.91312,28.0,6.615384615384615,1,22,1,3,l,0,0.5809
2017,Everton,2018-04-07 11:30:00,Home,0.723427,0.947321,0.723427,0.947321,14.26086956521739,13.727272727272727,5,6,0,0,d,1,1.0897999999999999
2017,Everton,2018-04-14 14:00:00,Away,1.61456,1.19751,1.61456,1.19751,14.733333333333333,7.838709677419355,8,12,1,1,d,1,1.739
