Season,Team,Date,Venue,xG,xGA,npxG,npxGA,PPDA,PPDA_Allowed,DeepCompletions,DeepCompletionsAllowed,GoalsScored,GoalsConceded,Result,Points,ExpectedPoints
2021,Aston Villa,2021-08-14 14:00:00,Away,1.13718,1.35036,0.376011,1.35036,6.5,14.428571428571429,6,4,2,3,l,0,1.1959
2021,Aston Villa,2021-08-21 14:00:00,Home,1.18426,0.63163,0.423091,0.63163,14.428571428571429,8.823529411764707,5,4,2,0,w,3,1.9441
2021,Aston Villa,2021-08-28 14:00:00,Home,0.431464,1.13312,0.431464,1.13312,13.2,8.291666666666666,2,8,1,1,d,1,0.6785
2021,Aston Villa,2021-09-11 16:30:00,Away,1.17349,1.22153,1.17349,1.22153,9.870967741935484,9.894736842105264,6,3,0,3,l,0,1.3221
2021,Aston Villa,2021-09-18 16:30:00,Home,0.777716,0.755035,0.777716,0.755035,8.222222222222221,11.882352941176471,5,2,3,0,w,3,1.3357999999999999
2021,Aston Villa,2021-09-25 11:30:00,Away,1.57249,1.9251,1.57249,1.16393,9.409090909090908,6.277777777777778,6,5,1,0,w,3,1.1095
2021,Aston Villa,2021-10-03 13:00:00,Away,1.07395,1.78187,1.07395,1.78187,7.2727272727272725,7.85,11,11,1,2,l,0,0.8379
2021,Aston Villa,2021-10-16 14:00:00,Home,1.21276,2.19633,1.21276,2.19633,12.6875,9.115384615384615,7,10,2,3,l,0,0.6525
2021,Aston Villa,2021-10-22 19:00:00,Away,1.41088,3.4984,1.41088,2.62648,13.25,9.73913043478261,7,14,1,3,l,0,0.2518
2021,Aston Villa,2021-10-31 16:30:00,Home,0.687551,2.66391,0.687551,2.66391,22.75,6.869565217391305,3,4,1,4,l,0,0.153
2021,Aston Villa,2021-11-05 20:00:00,Away,0.536077,0.89818,0.536077,0.89818,10.652173913043478,5.458333333333333,13,8,0,1,l,0,0.9174
2021,Aston Villa,2021-11-20 15:00:00,Home,1.06946,0.582787,1.06946,0.582787,17.818181818181817,7.590909090909091,6,4,2,0,w,3,1.7925
2021,Aston Villa,2021-11-27 15:00:00,Away,0.454305,0.962129,0.454305,0.962129,26.307692307692307,9.05,6,5,2,1,w,3,0.7950999999999999
2021,Aston Villa,2021-12-01 20:15:00,Home,0.772083,1.01897,0.772083,1.01897,15.1,8.727272727272727,4,9,1,2,l,0,1.1260999999999999
2021,Aston Villa,2021-12-05 16:30:00,Home,1.84818,0.982614,1.84818,0.982614,13.5,4.076923076923077,7,12,2,1,w,3,2.0334
2021,Aston Villa,2021-12-11 15:00:00,Away,0.140573,2.71181,0.140573,1.95064,24.727272727272727,5.233333333333333,4,15,0,1,l,0,0.0507
2021,Aston Villa,2021-12-14 19:45:00,Away,1.96261,0.502647,1.96261,0.502647,14.15,8.772727272727273,14,5,2,0,w,3,2.5811
2021,Aston Villa,2021-12-26 17:30:00,Home,0.474029,2.8285,0.474029,1.30616,23.0,9.233333333333333,6,14,1,3,l,0,0.0974
2021,Aston Villa,2022-01-02 14:00:00,Away,1.13821,0.501329,1.13821,0.501329,12.941176470588236,8.1,6,4,1,2,l,0,1.9134000000000002
2021,Aston Villa,2022-01-15 17:30:00,Home,1.82784,1.35378,1.82784,1.35378,14.368421052631579,10.655172413793103,12,4,2,2,d,1,1.7497
2021,Aston Villa,2022-01-22 12:30:00,Away,0.860245,1.2384,0.860245,1.2384,4.875,6.620689655172414,5,1,1,0,w,3,1.0054
2021,Aston Villa,2022-02-09 20:00:00,Home,1.5013,2.52914,1.5013,2.52914,13.857142857142858,9.866666666666667,2,8,3,3,d,1,0.6474
2021,Aston Villa,2022-02-13 14:00:00,Away,0.455206,0.527571,0.455206,0.527571,3.9615384615384617,6.757575757575758,5,2,0,1,l,0,1.192
2021,Aston Villa,2022-02-19 15:00:00,Home,1.0267,1.82051,1.0267,1.82051,9.0,21.857142857142858,18,4,0,1,l,0,0.715
2021,Aston Villa,2022-02-26 15:30:00,Away,1.3027,0.627107,1.3027,0.627107,16.7,6.28,4,5,2,0,w,3,2.0098
2021,Aston Villa,2022-03-05 15:00:00,Home,2.85379,1.32947,2.85379,1.32947,16.88888888888889,8.227272727272727,12,4,4,0,w,3,2.3496
2021,Aston Villa,2022-03-10 19:45:00,Away,1.2729,0.194028,1.2729,0.194028,11.85,6.542857142857143,8,1,3,0,w,3,2.2945
2021,Aston Villa,2022-03-13 14:00:00,Away,1.05391,1.58468,1.05391,1.58468,14.647058823529411,16.25,7,9,1,2,l,0,0.8996999999999999
2021,Aston Villa,2022-03-19 12:30:00,Home,0.309375,1.14522,0.309375,1.14522,21.571428571428573,13.666666666666666,3,11,0,1,l,0,0.5175
2021,Aston Villa,2022-04-02 14:00:00,Away,1.91256,1.62151,1.15139,1.62151,12.090909090909092,12.181818181818182,8,4,1,2,l,0,1.5871
2021,Aston Villa,2022-04-09 16:30:00,Home,1.48712,0.983601,1.48712,0.983601,10.96551724137931,15.142857142857142,12,5,0,4,l,0,1.7482
2021,Aston Villa,2022-04-23 14:00:00,Away,0.593202,0.235635,0.593202,0.235635,25.53846153846154,4.56,5,4,0,0,d,1,1.6549
2021,Aston Villa,2022-04-30 14:00:00,Home,2.31192,0.352212,2.31192,0.352212,9.129032258064516,14.214285714285714,9,6,2,0,w,3,2.6698
2021,Aston Villa,2022-05-07 14:00:00,Away,1.81256,1.31028,1.81256,1.31028,13.894736842105264,9.25,5,4,3,1,w,3,1.7546
2021,Aston Villa,2022-05-10 19:00:00,Home,1.44726,1.75417,1.44726,1.75417,20.214285714285715,6.392857142857143,3,13,1,2,l,0,1.0753
2021,Aston Villa,2022-05-15 13:00:00,Home,0.799443,1.39009,0.799443,1.39009,13.727272727272727,8.785714285714286,3,5,1,1,d,1,0.7421
2021,Aston Villa,2022-05-19 19:00:00,Home,0.996403,1.63117,0.996403,0.870001,7.071428571428571,20.0,12,5,1,1,d,1,0.7696000000000001
2021,Aston Villa,2022-05-22 15:00:00,Away,0.247841,3.3209,0.247841,3.3209,23.5,7.294117647058823,1,22,2,3,l,0,0.0308
2021,Everton,2021-08-14 14:00:00,Home,2.38863,0.580601,2.38863,0.580601,6.869565217391305,5.592592592592593,4,6,3,1,w,3,2.6311
2021,Everton,2021-08-21 14:00:00,Away,1.85713,0.966093,1.09596,0.966093,17.0,5.428571428571429,6,4,2,2,d,1,2.1241000000000003
2021,Everton,2021-08-28 14:00:00,Away,1.54868,0.701622,0.787544,0.701622,14.25925925925926,7.0,3,9,2,0,w,3,2.1092999999999997
2021,Everton,2021-09-13 19:00:00,Home,1.80386,1.82061,1.80386,1.82061,11.9375,10.85,7,4,3,1,w,3,1.3254000000000001
2021,Everton,2021-09-18 16:30:00,Away,0.755035,0.777716,0.755035,0.777716,11.882352941176471,8.222222222222221,2,5,0,3,l,0,1.2992
2021,Everton,2021-09-25 14:00:00,Home,2.26681,0.800903,1.50564,0.800903,10.607142857142858,14.0,6,4,2,0,w,3,2.5462
2021,Everton,2021-10-02 11:30:00,Away,1.32211,1.0496,1.32211,1.0496,19.8125,8.133333333333333,2,12,1,1,d,1,1.5787
2021,Everton,2021-10-17 13:00:00,Home,0.854165,2.03034,0.854165,2.03034,18.41176470588235,11.307692307692308,8,9,0,1,l,0,0.5223
2021,Everton,2021-10-23 14:00:00,Home,1.84089,3.10344,1.84089,3.10344,10.68421052631579,13.428571428571429,12,6,2,5,l,0,0.603
2021,Everton,2021-11-01 20:00:00,Away,1.69767,1.69344,1.69767,1.69344,13.464285714285714,8.5,7,6,1,2,l,0,1.3842999999999999
2021,Everton,2021-11-07 14:00:00,Home,0.597906,0.801798,0.597906,0.801798,10.419354838709678,9.041666666666666,9,3,0,0,d,1,1.0875
2021,Everton,2021-11-21 14:00:00,Away,0.266894,2.61302,0.266894,2.61302,58.0,6.833333333333333,3,14,0,3,l,0,0.1081
2021,Everton,2021-11-28 14:00:00,Away,0.968075,1.19813,0.968075,0.436957,6.9655172413793105,13.210526315789474,9,3,0,1,l,0,1.0775
2021,Everton,2021-12-01 20:15:00,Home,0.512263,2.86067,0.512263,2.86067,15.636363636363637,4.461538461538462,1,10,1,4,l,0,0.1388
2021,Everton,2021-12-06 20:00:00,Home,1.06108,1.05723,1.06108,1.05723,15.434782608695652,9.0,5,8,2,1,w,3,1.3362999999999998
2021,Everton,2021-12-12 16:30:00,Away,1.27556,2.09864,1.27556,2.09864,9.612903225806452,8.125,5,8,1,3,l,0,0.7711
2021,Everton,2021-12-16 19:45:00,Away,0.627528,3.20239,0.627528,3.20239,25.235294117647058,5.066666666666666,0,14,1,1,d,1,0.1248
2021,Everton,2022-01-02 14:00:00,Home,1.82698,1.48397,1.06581,1.48397,11.31578947368421,8.08695652173913,5,8,2,3,l,0,1.6211
2021,Everton,2022-01-15 15:00:00,Away,0.541027,1.00153,0.541027,1.00153,5.346153846153846,12.1,7,4,1,2,l,0,0.8229
2021,Everton,2022-01-22 12:30:00,Home,1.2384,0.860245,1.2384,0.860245,6.620689655172414,4.875,1,5,0,1,l,0,1.6768
2021,Everton,2022-02-08 19:45:00,Away,0.823607,2.68732,0.823607,2.68732,5.32,6.948717948717949,1,3,1,3,l,0,0.2541
2021,Everton,2022-02-12 15:00:00,Home,2.58561,0.242668,2.58561,0.242668,11.148148148148149,6.043478260869565,10,4,3,0,w,3,2.8679
2021,Everton,2022-02-19 15:00:00,Away,0.19991,2.72851,0.19991,2.72851,9.88888888888889,5.884615384615385,8,9,0,2,l,0,0.0673
2021,Everton,2022-02-26 17:30:00,Home,0.770819,1.93422,0.770819,1.93422,16.136363636363637,6.0,6,10,0,1,l,0,0.4503
