Season,Team,Date,Venue,xG,xGA,npxG,npxGA,PPDA,PPDA_Allowed,DeepCompletions,DeepCompletionsAllowed,GoalsScored,GoalsConceded,Result,Points,ExpectedPoints
2019,Everton,2020-01-11 15:00:00,Home,2.02533,1.53324,2.02533,1.53324,8.689655172413794,17.4375,10,6,1,0,w,3,1.7227000000000001
2019,Everton,2020-01-18 15:00:00,Away,1.95473,1.68436,1.95473,1.68436,8.25925925925926,9.8,4,2,1,1,d,1,1.5778
2019,Everton,2020-01-21 19:30:00,Home,2.05254,0.570931,2.05254,0.570931,11.72,15.08695652173913,5,2,2,2,d,1,2.4682999999999997
2019,Everton,2020-02-01 15:00:00,Away,2.70178,0.919248,2.70178,0.919248,8.285714285714286,9.24,5,2,3,2,w,3,2.6442
2019,Everton,2020-02-08 12:30:00,Home,2.79103,0.865323,2.79103,0.865323,8.129032258064516,7.863636363636363,2,8,3,1,w,3,2.6689
2019,Everton,2020-02-23 16:30:00,Away,2.65691,1.33567,2.65691,1.33567,10.777777777777779,13.6,1,5,2,3,l,0,2.3609
2019,Everton,2020-03-01 14:00:00,Home,2.41259,1.12561,2.41259,1.12561,8.375,9.117647058823529,5,7,1,1,d,1,2.2946
2019,Everton,2020-03-08 14:00:00,Away,0.445922,2.02883,0.445922,2.02883,19.08695652173913,12.714285714285714,3,9,0,4,l,0,0.2901
2019,Everton,2020-06-21 18:00:00,Home,0.621456,0.659123,0.621456,0.659123,18.470588235294116,3.9705882352941178,1,10,0,0,d,1,1.2691
2019,Everton,2020-06-24 17:00:00,Away,0.654912,0.382813,0.654912,0.382813,10.5,14.090909090909092,1,2,1,0,w,3,1.5691000000000002
2019,Everton,2020-07-01 17:00:00,Home,1.17592,1.80384,0.414753,1.80384,15.666666666666666,5.84,4,11,2,1,w,3,0.8506
2019,Everton,2020-07-06 19:00:00,Away,0.403762,0.511828,0.403762,0.511828,12.2,10.583333333333334,3,3,0,1,l,0,1.1391
2019,Everton,2020-07-09 17:00:00,Home,0.671442,2.29684,0.671442,1.53568,14.411764705882353,6.928571428571429,2,13,1,1,d,1,0.266
2019,Everton,2020-07-12 11:00:00,Away,0.286561,2.86724,0.286561,2.10607,18.63157894736842,14.35,3,4,0,3,l,0,0.0655
2019,Everton,2020-07-16 17:00:00,Home,0.944434,1.52021,0.944434,1.52021,7.36,12.863636363636363,6,6,1,1,d,1,0.8672
2019,Everton,2020-07-20 17:00:00,Away,0.624814,0.468461,0.624814,0.468461,13.0625,11.4,3,5,1,0,w,3,1.5150000000000001
2019,Everton,2020-07-26 15:00:00,Home,1.74699,1.46461,1.74699,0.703516,5.3478260869565215,13.5625,13,7,1,3,l,0,1.5886
2019,Bournemouth,2019-08-10 15:00:00,Home,1.34099,1.59864,1.34099,1.59864,13.6,9.133333333333333,4,6,1,1,d,1,1.0171999999999999
2019,Bournemouth,2019-08-17 15:00:00,Away,1.62777,1.65069,0.866605,1.65069,10.72,13.0,9,12,2,1,w,3,1.3578
