Season,Team,Date,Venue,xG,xGA,npxG,npxGA,PPDA,PPDA_Allowed,DeepCompletions,DeepCompletionsAllowed,GoalsScored,GoalsConceded,Result,Points,ExpectedPoints
2016,Bournemouth,2017-01-03 23:45:00,Home,1.55859,1.12629,0.79742,1.12629,11.6,6.75,4,22,3,3,d,1,1.7332999999999998
2016,Bournemouth,2017-01-14 19:00:00,Away,1.43455,1.18904,0.673383,1.18904,12.466666666666667,12.958333333333334,4,2,1,3,l,0,1.5775000000000001
2016,Bournemouth,2017-01-21 18:00:00,Home,1.14791,1.08731,1.14791,1.08731,11.846153846153847,7.962962962962963,7,4,2,2,d,1,1.3794
2016,Bournemouth,2017-01-31 22:45:00,Home,0.32099,1.60667,0.32099,1.60667,3.090909090909091,6.935483870967742,1,3,0,2,l,0,0.3274
2016,Bournemouth,2017-02-04 15:00:00,Away,2.1501,2.75981,2.1501,2.75981,11.08,24.5,12,4,3,6,l,0,1.0133
2016,Bournemouth,2017-02-13 20:00:00,Home,0.152385,2.953,0.152385,2.953,16.095238095238095,7.64,4,8,0,2,l,0,0.044399999999999995
2016,Bournemouth,2017-02-25 15:00:00,Away,1.22747,1.6124,0.466297,1.6124,13.6,16.38095238095238,12,5,1,2,l,0,0.9866000000000001
2016,Bournemouth,2017-03-04 12:30:00,Away,0.816172,2.5377,0.0550028,1.77653,20.333333333333332,5.827586206896552,2,15,1,1,d,1,0.2422
2016,Bournemouth,2017-03-11 15:00:00,Home,3.68186,1.25315,2.15952,1.25315,5.482758620689655,6.423076923076923,6,10,3,2,w,3,2.714
2016,Bournemouth,2017-03-18 17:30:00,Home,1.00816,0.37687,1.00816,0.37687,8.892857142857142,9.833333333333334,5,3,2,0,w,3,1.9388
2016,Bournemouth,2017-04-01 17:30:00,Away,2.06307,1.00252,1.3019,1.00252,15.652173913043478,10.375,4,7,0,0,d,1,2.1895000000000002
2016,Bournemouth,2017-04-05 20:00:00,Away,1.31233,2.17263,1.31233,2.17263,23.333333333333332,4.694444444444445,1,6,2,2,d,1,0.7405999999999999
2016,Bournemouth,2017-04-08 17:30:00,Home,0.384152,1.52126,0.384152,1.52126,14.2,18.125,2,14,1,3,l,0,0.48009999999999997
2016,Bournemouth,2017-04-15 12:30:00,Away,0.211502,3.28588,0.211502,3.28588,22.75,8.68421052631579,5,15,0,4,l,0,0.0461
2016,Bournemouth,2017-04-22 15:00:00,Home,3.27712,0.2072,3.27712,0.2072,7.12,20.071428571428573,12,2,4,0,w,3,2.9286000000000003
2016,Bournemouth,2017-04-29 15:00:00,Away,1.53094,1.6667,1.53094,1.6667,6.541666666666667,7.62962962962963,12,13,1,0,w,3,1.2483
2016,Bournemouth,2017-05-06 15:00:00,Home,1.30668,2.3019,1.30668,2.3019,10.88888888888889,9.689655172413794,3,4,2,2,d,1,0.6498
2016,Bournemouth,2017-05-13 15:00:00,Home,1.5499,1.1511,1.5499,1.1511,9.9,9.035714285714286,14,6,2,1,w,3,1.6577
2016,Bournemouth,2017-05-21 15:00:00,Away,0.87072,2.45308,0.87072,2.45308,8.818181818181818,8.56,3,11,1,1,d,1,0.3191
2016,Southampton,2016-08-13 18:00:00,Home,0.937328,0.180046,0.937328,0.180046,6.583333333333333,14.956521739130435,6,4,1,1,d,1,2.0192
2016,Southampton,2016-08-19 23:00:00,Away,0.613233,1.36553,0.613233,0.604363,6.870967741935484,17.2,8,9,0,2,l,0,0.6519
2016,Southampton,2016-08-27 18:00:00,Home,0.613743,1.39142,0.613743,0.630251,5.842105263157895,15.176470588235293,4,7,1,1,d,1,0.6205
2016,Southampton,2016-09-10 18:00:00,Away,1.17522,1.89219,1.17522,1.13102,12.375,10.782608695652174,1,13,1,2,l,0,0.8200000000000001
2016,Southampton,2016-09-18 17:15:00,Home,2.15218,0.490661,2.15218,0.490661,8.52,16.928571428571427,7,4,1,0,w,3,2.5410000000000004
2016,Southampton,2016-09-25 19:00:00,Away,2.97877,0.693818,2.97877,0.693818,9.227272727272727,11.826086956521738,12,4,3,0,w,3,2.7415000000000003
2016,Southampton,2016-10-02 17:15:00,Away,0.920963,0.446309,0.920963,0.446309,10.952380952380953,19.4,8,4,0,0,d,1,1.7853
2016,Southampton,2016-10-16 19:00:00,Home,4.21181,1.03126,3.45064,0.270091,18.11111111111111,16.529411764705884,9,4,3,1,w,3,2.89
2016,Southampton,2016-10-23 16:30:00,Away,0.563752,1.15321,0.563752,1.15321,11.0,6.304347826086956,4,11,1,1,d,1,0.8156000000000001
2016,Southampton,2016-10-30 20:00:00,Home,0.422364,1.14759,0.422364,1.14759,7.172413793103448,12.473684210526315,5,8,0,2,l,0,0.6889000000000001
2016,Southampton,2016-11-06 18:15:00,Away,2.03046,0.561215,1.26929,0.561215,6.769230769230769,30.454545454545453,13,3,1,2,l,0,2.4746
2016,Southampton,2016-11-19 19:00:00,Home,0.0942055,1.68802,0.0942055,1.68802,19.11764705882353,4.439024390243903,0,11,0,0,d,1,0.1921
2016,Southampton,2016-11-27 20:30:00,Home,2.80562,0.615174,2.80562,0.615174,6.428571428571429,8.576923076923077,8,8,1,0,w,3,2.7423
2016,Southampton,2016-12-03 19:00:00,Away,0.764357,2.20073,0.764357,2.20073,5.285714285714286,8.384615384615385,9,2,0,3,l,0,0.3466
2016,Southampton,2016-12-11 18:15:00,Home,1.72919,0.493941,1.72919,0.493941,9.125,9.96551724137931,6,1,1,0,w,3,2.4456999999999995
2016,Southampton,2016-12-15 00:00:00,Away,0.723114,0.333754,0.723114,0.333754,3.1481481481481484,56.75,15,1,0,0,d,1,1.6892
2016,Southampton,2016-12-18 17:30:00,Away,1.69451,0.492912,1.69451,0.492912,8.391304347826088,12.818181818181818,10,5,3,1,w,3,2.4754
2016,Southampton,2016-12-28 23:45:00,Home,0.403743,1.61035,0.403743,0.849177,15.285714285714286,6.0,1,7,1,4,l,0,0.38130000000000003
2016,Southampton,2016-12-31 19:00:00,Home,0.371668,0.6675,0.371668,0.6675,3.8333333333333335,9.393939393939394,4,3,1,2,l,0,0.9661
2016,Southampton,2017-01-02 15:00:00,Away,1.01083,2.34997,1.01083,1.5888,5.394736842105263,11.0,4,11,0,3,l,0,0.43970000000000004
2016,Southampton,2017-01-14 19:00:00,Away,0.962065,0.464555,0.962065,0.464555,6.285714285714286,9.0,4,4,0,1,l,0,1.7849
2016,Southampton,2017-01-22 15:00:00,Home,2.49923,0.935866,1.73806,0.935866,5.636363636363637,11.68421052631579,4,3,3,0,w,3,2.47
2016,Southampton,2017-01-31 22:45:00,Away,0.907103,0.760046,0.907103,0.760046,9.153846153846153,15.772727272727273,5,2,1,2,l,0,1.49
2016,Southampton,2017-02-04 15:00:00,Home,1.06276,0.91785,1.06276,0.91785,10.142857142857142,9.448275862068966,5,2,1,3,l,0,1.3928
2016,Southampton,2017-02-11 15:00:00,Away,1.72717,0.197925,1.72717,0.197925,8.34375,13.0,9,3,4,0,w,3,2.5643
2016,Southampton,2017-03-04 15:00:00,Away,1.33681,1.40104,1.33681,1.40104,7.333333333333333,8.03448275862069,5,8,4,3,w,3,1.3015
2016,Southampton,2017-03-19 14:15:00,Away,0.839989,1.64328,0.839989,0.882109,9.130434782608695,10.695652173913043,5,8,1,2,l,0,0.6667
2016,Southampton,2017-04-01 17:30:00,Home,1.00252,2.06307,1.00252,1.3019,10.375,15.652173913043478,7,4,0,0,d,1,0.604
2016,Southampton,2017-04-05 19:45:00,Home,3.34327,1.73055,3.34327,1.73055,4.5,9.666666666666666,18,7,3,1,w,3,2.3653
2016,Southampton,2017-04-08 15:00:00,Away,0.910339,2.01721,0.910339,2.01721,5.88,13.125,10,8,1,0,w,3,0.5555
2016,Southampton,2017-04-15 17:30:00,Home,0.616753,2.74188,0.616753,2.74188,15.869565217391305,12.894736842105264,4,8,0,3,l,0,0.191
2016,Southampton,2017-04-25 19:45:00,Away,1.32952,1.4438,1.32952,1.4438,14.9375,20.428571428571427,6,23,2,4,l,0,1.3187
2016,Southampton,2017-04-29 15:00:00,Home,1.24844,0.472435,0.487272,0.472435,6.142857142857143,9.071428571428571,6,11,0,0,d,1,2.1799
2016,Southampton,2017-05-07 13:30:00,Away,0.182082,1.35967,0.182082,0.598504,12.304347826086957,6.52,2,12,0,0,d,1,0.2623
2016,Southampton,2017-05-10 19:45:00,Home,1.25259,1.35954,1.25259,1.35954,16.357142857142858,11.7,4,15,0,2,l,0,1.2566000000000002
2016,Southampton,2017-05-13 15:00:00,Away,1.52569,1.32885,0.764523,1.32885,8.181818181818182,14.476190476190476,4,8,2,1,w,3,1.5171
2016,Southampton,2017-05-17 19:45:00,Home,1.66533,0.45805,0.904161,0.45805,13.222222222222221,16.823529411764707,5,3,0,0,d,1,2.3925
2016,Southampton,2017-05-21 15:00:00,Home,1.3554,0.983464,1.3554,0.983464,5.444444444444445,12.772727272727273,12,7,0,1,l,0,1.6451
2016,Leicester,2016-08-13 15:30:00,Away,2.45631,0.740018,1.69514,0.740018,11.28,17.866666666666667,5,0,1,2,l,0,2.5892
2016,Leicester,2016-08-20 20:30:00,Home,0.553693,0.521509,0.553693,0.521509,7.444444444444445,6.6521739130434785,8,12,0,0,d,1,1.3239999999999998
2016,Leicester,2016-08-27 18:00:00,Home,2.47977,0.32818,1.60174,0.32818,5.857142857142857,11.333333333333334,3,4,2,1,w,3,2.8104
2016,Leicester,2016-09-10 20:30:00,Away,1.22508,2.76916,1.22508,2.76916,14.772727272727273,15.3,3,14,1,4,l,0,0.46730000000000005
2016,Leicester,2016-09-17 18:00:00,Home,1.98503,0.464523,1.98503,0.464523,9.736842105263158,15.0,6,1,3,0,w,3,2.5679
2016,Leicester,2016-09-24 15:30:00,Away,0.286966,2.45604,0.286966,2.45604,19.454545454545453,6.954545454545454,11,11,1,4,l,0,0.0932
2016,Leicester,2016-10-02 17:15:00,Home,0.446309,0.920963,0.446309,0.920963,19.4,10.952380952380953,4,8,0,0,d,1,0.8516999999999999
2016,Leicester,2016-10-15 15:30:00,Away,0.182549,3.11573,0.182549,3.11573,12.8,11.217391304347826,3,12,0,3,l,0,0.039099999999999996
2016,Leicester,2016-10-22 18:00:00,Home,1.7041,1.656,1.7041,1.656,8.65625,7.217391304347826,10,8,3,1,w,3,1.4057000000000002
2016,Leicester,2016-10-29 18:00:00,Away,0.740987,1.69833,0.740987,0.937162,8.090909090909092,7.4,6,9,1,1,d,1,0.5628
2016,Leicester,2016-11-06 20:30:00,Home,0.629678,0.78196,0.629678,0.78196,8.736842105263158,9.851851851851851,5,1,1,2,l,0,1.1768
2016,Leicester,2016-11-19 19:00:00,Away,1.19686,0.7197,0.435691,0.7197,5.107142857142857,9.095238095238095,6,5,1,2,l,0,1.8374000000000001
2016,Leicester,2016-11-26 19:00:00,Home,2.0478,0.425252,0.525466,0.425252,11.814814814814815,6.7272727272727275,7,6,2,2,d,1,2.6753
2016,Leicester,2016-12-03 15:00:00,Away,1.13791,1.4282,1.13791,1.4282,6.896551724137931,11.428571428571429,3,9,1,2,l,0,1.1514
2016,Leicester,2016-12-10 21:30:00,Home,2.60583,0.970372,2.60583,0.970372,17.0,6.545454545454546,4,19,4,2,w,3,2.5126999999999997
2016,Leicester,2016-12-13 23:45:00,Away,1.6751,0.64118,1.6751,0.64118,10.851851851851851,7.444444444444445,10,4,0,1,l,0,2.2427
2016,Leicester,2016-12-17 19:00:00,Away,1.25572,2.518,1.25572,1.75683,16.77777777777778,9.411764705882353,4,7,2,2,d,1,0.4891
2016,Leicester,2016-12-26 15:00:00,Home,0.377464,1.25512,0.377464,1.25512,10.73076923076923,9.764705882352942,6,4,0,2,l,0,0.5357000000000001
2016,Leicester,2016-12-31 15:00:00,Home,1.10842,1.58333,1.10842,1.58333,14.736842105263158,9.428571428571429,7,6,1,0,w,3,1.0183
2016,Leicester,2017-01-02 16:30:00,Away,0.477078,0.697108,0.477078,0.697108,9.366666666666667,7.0,9,2,0,0,d,1,1.0327
2016,Leicester,2017-01-14 21:30:00,Home,0.179144,0.738826,0.179144,0.738826,21.705882352941178,8.25,2,7,0,3,l,0,0.6538
2016,Leicester,2017-01-22 15:00:00,Away,0.935866,2.49923,0.935866,1.73806,11.68421052631579,5.636363636363637,3,4,0,3,l,0,0.36639999999999995
2016,Leicester,2017-01-31 22:45:00,Away,0.775645,1.82995,0.775645,1.82995,18.666666666666668,6.315789473684211,4,13,0,1,l,0,0.6049
2016,Leicester,2017-02-05 16:00:00,Home,0.492009,1.98688,0.492009,1.98688,19.823529411764707,6.2,1,9,0,3,l,0,0.3473
2016,Leicester,2017-02-12 16:00:00,Away,0.672883,0.693376,0.672883,0.693376,11.73913043478261,13.842105263157896,6,2,0,2,l,0,1.2836
2016,Leicester,2017-02-27 20:00:00,Home,1.54732,0.789939,1.54732,0.789939,13.818181818181818,3.7142857142857144,3,17,3,1,w,3,1.975
2016,Leicester,2017-03-04 15:00:00,Home,1.81255,1.1216,1.81255,1.1216,8.241379310344827,6.954545454545454,11,3,3,1,w,3,1.8992000000000002
2016,Leicester,2017-03-18 15:00:00,Away,2.17004,2.32174,2.17004,2.32174,15.5,7.636363636363637,6,8,3,2,w,3,1.286
2016,Leicester,2017-04-01 15:00:00,Home,1.97444,1.36671,1.97444,1.36671,13.352941176470589,9.05,4,6,2,0,w,3,1.8178
2016,Leicester,2017-04-04 19:45:00,Home,0.929134,0.7012,0.929134,0.7012,12.5,6.785714285714286,4,3,2,0,w,3,1.5353
2016,Leicester,2017-04-09 16:00:00,Away,0.836095,2.64597,0.836095,2.64597,13.652173913043478,9.0,1,7,2,4,l,0,0.28559999999999997
2016,Leicester,2017-04-15 15:00:00,Away,0.467725,1.67894,0.467725,1.67894,6.483870967741935,5.130434782608695,4,7,2,2,d,1,0.45730000000000004
2016,Leicester,2017-04-26 19:45:00,Away,0.595173,0.410203,0.595173,0.410203,23.76923076923077,9.875,4,10,0,1,l,0,1.4749999999999999
2016,Leicester,2017-04-29 15:00:00,Away,0.570664,0.809101,0.570664,0.809101,8.043478260869565,7.052631578947368,2,10,1,0,w,3,1.1113
2016,Leicester,2017-05-06 15:00:00,Home,1.00566,0.512433,1.00566,0.512433,9.714285714285714,8.25,5,6,3,0,w,3,1.7805
2016,Leicester,2017-05-13 12:30:00,Away,1.62503,1.98776,0.86386,1.22663,11.807692307692308,6.260869565217392,3,13,1,2,l,0,1.1001999999999998
2016,Leicester,2017-05-18 19:45:00,Home,0.725721,2.64912,0.725721,2.64912,11.655172413793103,7.666666666666667,2,9,1,6,l,0,0.2361
2016,Leicester,2017-05-21 15:00:00,Home,2.45308,0.87072,2.45308,0.87072,8.56,8.818181818181818,11,3,1,1,d,1,2.5208
2016,West Brom,2016-08-13 18:00:00,Away,0.684593,0.990062,0.684593,0.990062,7.076923076923077,4.260869565217392,5,4,1,0,w,3,1.0403
2016,West Brom,2016-08-20 18:00:00,Home,2.01885,1.83897,2.01885,1.83897,11.88888888888889,4.857142857142857,7,8,1,2,l,0,1.4513999999999998
2016,West Brom,2016-08-28 16:30:00,Home,0.696845,0.396816,0.696845,0.396816,17.88888888888889,6.730769230769231,5,4,0,0,d,1,1.5925
2016,West Brom,2016-09-10 18:00:00,Away,1.48347,0.986511,1.48347,0.986511,10.666666666666666,6.842105263157895,4,8,0,1,l,0,1.8146
2016,West Brom,2016-09-17 18:00:00,Home,1.94229,2.37422,1.18112,1.61305,19.263157894736842,4.517241379310345,2,10,4,2,w,3,1.1062999999999998
2016,West Brom,2016-09-24 18:00:00,Away,0.270862,0.979673,0.270862,0.979673,7.8076923076923075,7.285714285714286,3,4,1,1,d,1,0.6426000000000001
2016,West Brom,2016-10-01 18:00:00,Away,0.88211,1.19268,0.88211,1.19268,20.0,7.545454545454546,7,8,1,1,d,1,1.02
2016,West Brom,2016-10-15 18:00:00,Home,1.30365,1.32318,1.30365,1.32318,15.476190476190476,4.2105263157894735,2,13,1,1,d,1,1.3973
2016,West Brom,2016-10-22 20:30:00,Away,0.685982,2.2952,0.685982,2.2952,18.3,8.117647058823529,4,13,1,2,l,0,0.37770000000000004
2016,West Brom,2016-10-29 18:00:00,Home,0.596605,2.48018,0.596605,2.48018,16.208333333333332,7.681818181818182,3,13,0,4,l,0,0.2733
2016,West Brom,2016-11-06 20:30:00,Away,0.78196,0.629678,0.78196,0.629678,9.851851851851851,8.736842105263158,1,5,2,1,w,3,1.4192
2016,West Brom,2016-11-22 00:00:00,Home,1.40512,0.571005,1.40512,0.571005,21.428571428571427,8.727272727272727,3,2,4,0,w,3,2.0702
2016,West Brom,2016-11-26 19:00:00,Away,1.40213,0.424457,1.40213,0.424457,18.933333333333334,10.15,3,2,1,1,d,1,2.2003
2016,West Brom,2016-12-03 19:00:00,Home,1.17737,1.476,1.17737,1.476,17.285714285714285,7.444444444444445,2,6,3,1,w,3,1.0582
2016,West Brom,2016-12-11 16:00:00,Away,0.212574,0.551109,0.212574,0.551109,10.692307692307692,5.857142857142857,0,4,0,1,l,0,0.8572
2016,West Brom,2016-12-15 00:00:00,Home,1.78268,1.07221,1.78268,1.07221,15.0,10.058823529411764,2,1,3,1,w,3,1.8986999999999998
2016,West Brom,2016-12-17 21:30:00,Home,0.600426,0.983306,0.600426,0.983306,15.952380952380953,8.08695652173913,3,6,0,2,l,0,0.9458
2016,West Brom,2016-12-26 19:00:00,Away,0.687502,1.97881,0.687502,1.97881,24.153846153846153,4.448275862068965,0,24,0,1,l,0,0.4832
2016,West Brom,2016-12-31 19:00:00,Away,0.6675,0.371668,0.6675,0.371668,9.393939393939394,3.8333333333333335,3,4,2,1,w,3,1.5958
2016,West Brom,2017-01-02 19:00:00,Home,0.883566,0.992341,0.883566,0.992341,19.4,11.8125,1,2,3,1,w,3,1.2302
2016,West Brom,2017-01-14 16:30:00,Away,0.165019,2.65474,0.165019,2.65474,12.666666666666666,5.086956521739131,1,9,0,4,l,0,0.07289999999999999
2016,West Brom,2017-01-21 18:00:00,Home,1.3279,0.440887,1.3279,0.440887,10.428571428571429,9.333333333333334,5,5,2,0,w,3,2.1710000000000003
2016,West Brom,2017-01-31 22:45:00,Away,1.25288,1.18135,1.25288,0.420177,11.818181818181818,6.176470588235294,4,5,1,1,d,1,1.3416
2016,West Brom,2017-02-04 15:00:00,Home,1.84983,1.10818,1.84983,1.10818,29.875,5.68,6,4,1,0,w,3,1.9143
2016,West Brom,2017-02-11 15:00:00,Away,0.769974,1.17553,0.769974,1.17553,13.863636363636363,7.166666666666667,2,5,2,2,d,1,0.9834
2016,West Brom,2017-02-25 15:00:00,Home,1.6124,1.22747,1.6124,0.466297,16.38095238095238,13.6,5,12,2,1,w,3,1.6864999999999999
2016,West Brom,2017-03-04 15:00:00,Home,0.3746,1.39171,0.3746,1.39171,10.0,5.758620689655173,0,8,0,2,l,0,0.505
2016,West Brom,2017-03-11 15:00:00,Away,0.127321,2.17521,0.127321,2.17521,17.263157894736842,9.722222222222221,2,4,0,3,l,0,0.1061
