Season,Team,Date,Venue,xG,xGA,npxG,npxGA,PPDA,PPDA_Allowed,DeepCompletions,DeepCompletionsAllowed,GoalsScored,GoalsConceded,Result,Points,ExpectedPoints
2024,Aston Villa,2024-08-17 16:30:00,Away,2.6703,2.8047,2.6703,2.04353,11.304347826086957,9.333333333333334,8,5,2,1,w,3,1.2989000000000002
2024,Aston Villa,2024-08-24 16:30:00,Home,1.31664,1.41399,1.31664,1.41399,17.27777777777778,5.833333333333333,3,10,0,2,l,0,1.2362000000000002
2024,Aston Villa,2024-08-31 14:00:00,Away,2.16385,0.774741,2.16385,0.774741,10.466666666666667,6.4,6,3,2,1,w,3,2.448
2024,Aston Villa,2024-09-14 16:30:00,Home,3.15876,0.852158,3.15876,0.852158,5.260869565217392,16.333333333333332,9,3,3,2,w,3,2.7595
2024,Aston Villa,2024-09-21 14:00:00,Home,2.37351,0.520117,2.37351,0.520117,11.8,13.5,9,4,3,1,w,3,2.6481
2024,Aston Villa,2024-09-29 13:00:00,Away,1.14494,1.84608,1.14494,1.84608,11.909090909090908,16.5625,5,6,2,2,d,1,0.8247
2024,Aston Villa,2024-10-06 13:00:00,Home,0.532809,0.448537,0.532809,0.448537,14.214285714285714,13.882352941176471,9,1,0,0,d,1,1.3408
2024,Aston Villa,2024-10-19 14:00:00,Away,1.43595,2.63074,1.43595,1.86957,16.8,12.35,9,3,3,1,w,3,0.5631
2024,Aston Villa,2024-10-26 14:00:00,Home,1.974,0.328651,1.974,0.328651,10.333333333333334,8.807692307692308,16,6,1,1,d,1,2.5907999999999998
2024,Aston Villa,2024-11-03 14:00:00,Away,2.48749,2.09751,2.48749,2.09751,10.470588235294118,5.441860465116279,3,11,1,4,l,0,1.6758
2024,Aston Villa,2024-11-09 20:00:00,Away,1.66337,2.68196,1.66337,2.68196,17.681818181818183,8.615384615384615,4,7,0,2,l,0,0.7257
2024,Aston Villa,2024-11-23 15:00:00,Home,3.04455,1.61437,2.28338,1.61437,7.4,15.818181818181818,11,2,2,2,d,1,2.3213
2024,Aston Villa,2024-12-01 13:30:00,Away,0.875443,1.94939,0.875443,1.94939,39.6,8.1,4,4,0,3,l,0,0.6308
2024,Aston Villa,2024-12-04 20:15:00,Home,3.21673,1.13266,2.45556,1.13266,11.105263157894736,7.258064516129032,11,5,3,1,w,3,2.6043000000000003
2024,Aston Villa,2024-12-07 15:00:00,Home,2.51338,0.385832,2.51338,0.385832,7.885714285714286,8.851851851851851,13,7,1,0,w,3,2.7499
2024,Aston Villa,2024-12-14 17:30:00,Away,0.389423,2.2861,0.389423,2.2861,16.928571428571427,17.3125,7,5,1,2,l,0,0.198
2024,Aston Villa,2024-12-21 12:30:00,Home,2.05988,1.09627,2.05988,1.09627,18.357142857142858,19.6,7,4,2,1,w,3,2.0925
2024,Aston Villa,2024-12-26 15:00:00,Away,0.225522,2.82867,0.225522,2.82867,21.714285714285715,6.107142857142857,2,20,0,3,l,0,0.0707
2024,Aston Villa,2024-12-30 19:45:00,Home,1.87997,0.938042,1.1188,0.938042,9.95,8.59375,13,6,2,2,d,1,2.1243
2024,Aston Villa,2025-01-04 15:00:00,Home,2.3456,0.81548,2.3456,0.81548,9.03448275862069,20.842105263157894,9,3,2,1,w,3,2.5573
2024,Aston Villa,2025-01-15 19:30:00,Away,1.28522,1.23126,1.28522,1.23126,14.6,9.678571428571429,5,4,1,0,w,3,1.3870999999999998
2024,Aston Villa,2025-01-18 17:30:00,Away,1.20602,1.64458,1.20602,1.64458,15.0,6.818181818181818,1,8,2,2,d,1,1.0373999999999999
2024,Aston Villa,2025-01-26 16:30:00,Home,0.907851,1.67886,0.907851,1.67886,8.67741935483871,6.32258064516129,7,5,1,1,d,1,0.7566999999999999
2024,Aston Villa,2025-02-01 17:30:00,Away,0.742809,2.00146,0.742809,2.00146,11.5,12.25,4,2,0,2,l,0,0.45170000000000005
2024,Aston Villa,2025-02-15 15:00:00,Home,2.89841,0.332864,2.89841,0.332864,7.666666666666667,13.208333333333334,19,0,1,1,d,1,2.853
2024,Aston Villa,2025-02-19 15:00:00,Home,1.02269,2.04279,1.02269,2.04279,11.5,13.277777777777779,13,17,2,2,d,1,0.6596
2024,Aston Villa,2025-02-22 17:30:00,Home,2.69413,2.17418,2.69413,2.17418,9.642857142857142,11.72,5,7,2,1,w,3,1.7705000000000002
